Pattern ID,Pattern,MB Pattern Type,S,R1,a,C2,b,R1,c,C3,d,P,e,E1,C1
791,3,s r1 o r2 c2 (property chain),FAKEURI_0000074,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_88902
792,3,s r1 o r2 c2 (property chain),FAKEURI_0000106,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28197
793,3,s r1 o r2 c2 (property chain),FAKEURI_0000106,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
794,3,s r1 o r2 c2 (property chain),FAKEURI_0000106,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28088
795,3,s r1 o r2 c2 (property chain),FAKEURI_0000106,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,FAKEURI_0000212
796,3,s r1 o r2 c2 (property chain),NCBITaxon_518636,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_4167
797,3,s r1 o r2 c2 (property chain),NCBITaxon_518636,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_30089
798,3,s r1 o r2 c2 (property chain),NCBITaxon_518636,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_24996
799,3,s r1 o r2 c2 (property chain),NCBITaxon_518636,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16236
800,3,s r1 o r2 c2 (property chain),NCBITaxon_1343175,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_70082
801,3,s r1 o r2 c2 (property chain),NCBITaxon_1343175,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17558
802,3,s r1 o r2 c2 (property chain),NCBITaxon_1343175,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_18152
803,3,s r1 o r2 c2 (property chain),NCBITaxon_1343173,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_70082
804,3,s r1 o r2 c2 (property chain),NCBITaxon_1343173,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_18152
805,3,s r1 o r2 c2 (property chain),NCBITaxon_1343173,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16243
806,3,s r1 o r2 c2 (property chain),NCBITaxon_1343178,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_70082
807,3,s r1 o r2 c2 (property chain),NCBITaxon_1343178,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_18152
808,3,s r1 o r2 c2 (property chain),NCBITaxon_1343178,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16243
809,3,s r1 o r2 c2 (property chain),FAKEURI_0000107,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_4167
810,3,s r1 o r2 c2 (property chain),FAKEURI_0000107,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_30089
811,3,s r1 o r2 c2 (property chain),FAKEURI_0000107,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_24996
812,3,s r1 o r2 c2 (property chain),NCBITaxon_742743,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_30031
813,3,s r1 o r2 c2 (property chain),NCBITaxon_742743,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17272
814,3,s r1 o r2 c2 (property chain),FAKEURI_0000108,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_4167
815,3,s r1 o r2 c2 (property chain),FAKEURI_0000108,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_30089
816,3,s r1 o r2 c2 (property chain),FAKEURI_0000108,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_30031
817,3,s r1 o r2 c2 (property chain),NCBITaxon_1343173,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_27994
818,3,s r1 o r2 c2 (property chain),FAKEURI_0000109,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_17057
819,3,s r1 o r2 c2 (property chain),FAKEURI_0000109,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_30089
820,3,s r1 o r2 c2 (property chain),FAKEURI_0000109,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_30031
821,3,s r1 o r2 c2 (property chain),FAKEURI_0000110,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_30089
822,3,s r1 o r2 c2 (property chain),FAKEURI_0000110,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17968
823,3,s r1 o r2 c2 (property chain),NCBITaxon_37734,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16243
824,3,s r1 o r2 c2 (property chain),NCBITaxon_209879,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,FAKEURI_0000255
825,3,s r1 o r2 c2 (property chain),NCBITaxon_570,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,FAKEURI_0000255
826,3,s r1 o r2 c2 (property chain),NCBITaxon_906,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,FAKEURI_0000255
827,3,s r1 o r2 c2 (property chain),NCBITaxon_209879,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,FAKEURI_0000256
828,3,s r1 o r2 c2 (property chain),NCBITaxon_570,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,FAKEURI_0000256
829,3,s r1 o r2 c2 (property chain),NCBITaxon_906,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,FAKEURI_0000256
830,3,s r1 o r2 c2 (property chain),NCBITaxon_817,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28197
831,3,s r1 o r2 c2 (property chain),NCBITaxon_817,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
832,3,s r1 o r2 c2 (property chain),NCBITaxon_28116,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28197
833,3,s r1 o r2 c2 (property chain),NCBITaxon_28116,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
834,3,s r1 o r2 c2 (property chain),NCBITaxon_46506,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28197
835,3,s r1 o r2 c2 (property chain),NCBITaxon_46506,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
836,3,s r1 o r2 c2 (property chain),NCBITaxon_818,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28197
837,3,s r1 o r2 c2 (property chain),NCBITaxon_818,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
838,3,s r1 o r2 c2 (property chain),NCBITaxon_820,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28197
839,3,s r1 o r2 c2 (property chain),NCBITaxon_820,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
840,3,s r1 o r2 c2 (property chain),NCBITaxon_821,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28197
841,3,s r1 o r2 c2 (property chain),NCBITaxon_821,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
842,3,s r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_15361
843,3,s r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_82914
844,3,s r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_43355
845,3,s r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_87986
846,3,s r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15724
847,3,s r1 o r2 c2 (property chain),FAKEURI_0000111,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,FAKEURI_0000257
848,3,s r1 o r2 c2 (property chain),FAKEURI_0000111,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_65004
849,3,s r1 o r2 c2 (property chain),FAKEURI_0000112,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,FAKEURI_0000257
850,3,s r1 o r2 c2 (property chain),FAKEURI_0000112,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_65004
851,3,s r1 o r2 c2 (property chain),FAKEURI_0000113,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,FAKEURI_0000257
852,3,s r1 o r2 c2 (property chain),FAKEURI_0000113,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_65004
853,3,s r1 o r2 c2 (property chain),FAKEURI_0000114,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,FAKEURI_0000257
854,3,s r1 o r2 c2 (property chain),FAKEURI_0000114,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_65004
855,3,s r1 o r2 c2 (property chain),FAKEURI_0000115,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,FAKEURI_0000257
856,3,s r1 o r2 c2 (property chain),FAKEURI_0000115,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_65004
857,3,s r1 o r2 c2 (property chain),FAKEURI_0000116,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,FAKEURI_0000257
858,3,s r1 o r2 c2 (property chain),FAKEURI_0000116,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_65004
859,3,s r1 o r2 c2 (property chain),FAKEURI_0000117,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_67246
860,3,s r1 o r2 c2 (property chain),FAKEURI_0000117,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_65004
861,3,s r1 o r2 c2 (property chain),FAKEURI_0000117,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_40
862,3,s r1 o r2 c2 (property chain),FAKEURI_0000117,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_67246
863,3,s r1 o r2 c2 (property chain),NCBITaxon_33035,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_6698
864,3,s r1 o r2 c2 (property chain),NCBITaxon_33035,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,FAKEURI_0000258
865,3,s r1 o r2 c2 (property chain),NCBITaxon_33035,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_65004
866,3,s r1 o r2 c2 (property chain),NCBITaxon_33035,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_81556
867,3,s r1 o r2 c2 (property chain),NCBITaxon_142586,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_65004
868,3,s r1 o r2 c2 (property chain),NCBITaxon_142586,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_81556
869,3,s r1 o r2 c2 (property chain),NCBITaxon_29347,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_65004
870,3,s r1 o r2 c2 (property chain),NCBITaxon_29347,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_81556
871,3,s r1 o r2 c2 (property chain),NCBITaxon_84112,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_65004
872,3,s r1 o r2 c2 (property chain),NCBITaxon_84112,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_81556
873,3,s r1 o r2 c2 (property chain),NCBITaxon_1351,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_40
874,3,s r1 o r2 c2 (property chain),NCBITaxon_1351,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_67246
875,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_50202
876,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15413
877,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_15413
878,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17276
879,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_17276
880,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16204
881,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_32980
882,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_18388
883,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_50202
884,3,s r1 o r2 c2 (property chain),NCBITaxon_823,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_8878
885,3,s r1 o r2 c2 (property chain),NCBITaxon_823,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28499
886,3,s r1 o r2 c2 (property chain),NCBITaxon_820,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28527
887,3,s r1 o r2 c2 (property chain),NCBITaxon_820,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16243
888,3,s r1 o r2 c2 (property chain),NCBITaxon_28116,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28527
889,3,s r1 o r2 c2 (property chain),NCBITaxon_28116,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16243
890,3,s r1 o r2 c2 (property chain),NCBITaxon_1338,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28197
891,3,s r1 o r2 c2 (property chain),NCBITaxon_1338,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
892,3,s r1 o r2 c2 (property chain),FAKEURI_0000118,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28197
893,3,s r1 o r2 c2 (property chain),FAKEURI_0000118,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
894,3,s r1 o r2 c2 (property chain),FAKEURI_0000008,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
895,3,s r1 o r2 c2 (property chain),FAKEURI_0000007,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
896,3,s r1 o r2 c2 (property chain),FAKEURI_0000009,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
897,3,s r1 o r2 c2 (property chain),NCBITaxon_1926307,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28197
898,3,s r1 o r2 c2 (property chain),NCBITaxon_1926307,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
899,3,s r1 o r2 c2 (property chain),FAKEURI_0000118,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_75842
900,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16113
901,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17295
902,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16015
903,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28631
904,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16359
905,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28364
906,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16755
907,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16973
908,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17759
909,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_459786,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17336
910,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_186803,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16113
911,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_186803,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17295
912,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_186803,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16015
913,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_186803,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28631
914,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_186803,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16359
915,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_186803,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28364
916,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_186803,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16755
917,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_186803,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16973
918,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_186803,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17759
919,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_186803,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17336
920,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000119,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16113
921,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000119,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17295
922,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000119,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16015
923,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000119,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28631
924,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000119,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16359
925,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000119,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28364
926,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000119,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16755
927,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000119,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16973
928,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000119,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17759
929,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000119,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17336
930,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000120,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16113
931,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000120,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17295
